,Video ID,Title,Comment_Original,Comment,Label
421,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Virus dari CINA, Alat rapidtest dari Cina, Alat medis Swab dari CINA. Vaksin pasti dari CINA lagi :D. Cina Dirimu luar BIASA wkwkwkwk....",virus dari cina alat rapidtest dari cina alat medis swab dari cina vaksin pasti dari cina lagi cina dirimu luar biasa wkwkwkwk,1
422,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"tanpa mengurangi rasa hormat saya pada pak presiden...
GAK NGURUS COVID... takut gak usah ajak2... kalo anda2 semua takut silahkan work from home, di rumah saja, cuci tangan terus, pakai masker terus... kami tidak memaksa anda untuk tidak takut. tapi anda juga harus hargai kami yg tidak memandang bahwa covid itu sebegini mengerikan.
katanya menjunjung toleransi berdasarkan azaz demokrasi pancasila?? kami hargai pendapat anda yg memandang covid sebegitu mengerikan, maka anda juga harus hargai pendapat kami yg memandang bahwa covid itu tidak begitu mengerikan.
sekadar ngoceh...",tanpa mengurangi rasa hormat saya pada pak presiden gak ngurus covid takut gak usah ajak kalo anda semua takut silahkan work from home di rumah saja cuci tangan terus pakai masker terus kami tidak memaksa anda untuk tidak takut tapi anda juga harus hargai kami yang tidak memandang bahwa covid itu sebegini mengerikan katanya menjunjung toleransi berdasarkan azaz demokrasi pancasila kami hargai pendapat anda yang memandang covid sebegitu mengerikan maka anda juga harus hargai pendapat kami yang memandang bahwa covid itu tidak begitu mengerikan sekadar ngoceh,1
423,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Ridwan kamil..jgn cuma masuk daftar relawan..di live wkt penyuntikannya..,ridwan kamil jangan cuma masuk daftar relawan di live wkt penyuntikannya,1
424,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Indonesis tidak punya pekerjaan selain kovid aja bisnisnya haaaaaa,indonesis tidak punya pekerjaan selain kovid aja bisnisnya haaaaaa,1
425,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,ih kacamatanya berembun di menit 2:00 lihat deh,ih kacamatanya berembun di menit lihat deh,1
426,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Yang bilang ini bukan dokter, bukan expert vaksin juga. 
Ada baiknya nunggu kabar saja dari professional bidang vaksin & kesehatan.",yang bilang ini bukan dokter bukan expert vaksin juga ada baiknya nunggu kabar saja dari professional bidang vaksin kesehatan,1
427,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Vaksin es buah,vaksin es buah,1
428,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,this is a real real leader! (ridwan kamil),this is real real leader ridwan kamil,1
429,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Yg bilang corona konspirasi , idi kacung jangan dikasih haha",yang bilang corona konspirasi idi kacung jangan dikasih haha,1
430,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,tiongkok apa china ?,tiongkok apa china,1
431,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Mmmmm.. Nunggu testimoni dulu lah
Klo aman baru suntik",mmmmm nunggu testimoni dulu lah kalau aman baru suntik,1
433,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Akankah seperti esemka,akankah seperti esemka,1
434,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"semoga ngga seperti mobil Asemka...... barang dari Tiongkok di modif terus dijual (sayangnya ngga laku), yang ini juga dari Tiongkok tapi mudah-2an serius..... karena banyak bohongnya jadi rakyat agak-agak gimaanaaa gitu.",semoga ngga seperti mobil asemka barang dari tiongkok di modif terus dijual sayangnya ngga laku yang ini juga dari tiongkok tapi mudah an serius karena banyak bohongnya jadi rakyat agak agak gimaanaaa gitu,1
435,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Kemaren perasaan beritanya vaksin nya sudah siap edar? Yang bener yang mana sih?,kemarin perasaan beritanya vaksin nya sudah siap edar yang benar yang mana sih,1
436,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Mau pemilihan presiden calek gubernur dll aku selalu golput 😆,mau pemilihan presiden calek gubernur dll aku selalu golput,1
437,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"vaksi covid siap januari 
pas bulan januari : vaksin menjadi langka, harga mahal , cuma orang berduit yg bisa beli",vaksi covid siap januari pas bulan januari vaksin menjadi langka harga mahal cuma orang berduit yang bisa beli,1
438,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Yang comment negatif bang jago semua,yang comment negatif bang jago semua,1
439,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,dari dulu kayaknya si presiden ngomong ubatnya sudah siap udah siap terus,dari dulu kayaknya si presiden ngomong ubatnya sudah siap sudah siap terus,1
440,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Kenapa masih nanggep China sih..,kenapa masih nanggep china sih,1
441,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Yah gak tembus 1 juta dong nanti kalo ada vaksin,yah gak tembus juta dong nanti kalo ada vaksin,1
442,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Ada yang mao di vaksin kaga???,ada yang mao di vaksin kaga,1
444,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Silahkan yg GE dluan aja,silahkan yang ge dluan aja,1
445,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Korona ini macam senggolan secara halus untuk orang Indonesia yg tidak resmi di Indonesia karna banyak kasus kira kira teguran Tuhan seperti itu pada kita semua hehe judul mati dong pada masyarakat yg tidak resmi kasian pak.,korona ini macam senggolan secara halus untuk orang indonesia yang tidak resmi di indonesia karna banyak kasus kira kira teguran tuhan seperti itu pada kita semua hehe judul mati dong pada masyarakat yang tidak resmi kasian pak,1
446,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Itu fix atau masih bisa berubah,itu fix atau masih bisa berubah,1
447,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Gak bagus vidio nya,gak bagus vidio nya,1
448,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,".... nggak ada yg ""ribut-halal-haram"", neh ..",nggak ada yang ribut halal haram neh,1
449,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Ga manggil ahli IT lagi Pak.. biar 3 hari kelar kaya dulu... eh yg dulu akhirnya kelar ga sih.. LOL,ga manggil ahli it lagi pak biar hari kelar kaya dulu eh yang dulu akhirnya kelar ga sih lol,1
451,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Kaga sekalian nih buat microchipnya ditangan  -_-,kaga sekalian nih buat microchipnya ditangan,1
452,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Kalok sy sih ,mati ya mati ,soalnya ,sy ggk takut sma korona , mslh mati kan udh di atur",kalok saya sih mati ya mati soalnya saya ggk takut sma korona masalah mati kan sudah di atur,1
453,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Yang gak mau di vaksin silahkan pakai kalung ecalyptus buatan mentan 😂😂
Atau beli jamu hadi pranoto aja noh",yang gak mau di vaksin silahkan pakai kalung ecalyptus buatan mentan atau beli jamu hadi pranoto aja noh,1
454,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,made in cina bukan???,made in cina bukan,1
455,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Wah lima bulan lagi habis itu NAPA SEKOLAH LAGI!!!,wah lima bulan lagi habis itu napa sekolah lagi,1
456,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Assalamualaikum, Yang membutuhkan Furniture,  silahkan hubungi saya di WA : 082323793222, untuk lebih jelasnya bisa kunjungi chanel saya, MEBEL INDONESIA ,  terima kasih",assalamualaikum yang membutuhkan furniture silahkan hubungi saya di wa untuk lebih jelasnya bisa kunjungi chanel saya mebel indonesia terima kasih,1
457,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Pak menkes gak ikut kunjungan nih..,pak menkes gak ikut kunjungan nih,1
458,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Yg bener yg mn nih? Yg dr china ato yg merah putih??,yang benar yang mn nih yang dr china ato yang merah putih,1
459,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Biar yg di istana duluan di vaksin
Dilanjut 
Sama yg di gedung DPR/MPR, di lanjut Mentri menterinya , jangan rakyat yg dikorbankan",biar yang di istana duluan di vaksin dilanjut sama yang di gedung dpr mpr di lanjut mentri menterinya jangan rakyat yang dikorbankan,1
460,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"kayak nya skrng presiden nya doank yg kerja , trus mentri mentri nya pada kemana ?
tidur?",seperti nya skrng presiden nya doank yang kerja terus mentri mentri nya pada kemana tidur,1
461,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Pimtar memang para penguasa bekonomi join bikin virus baru mereka bikin vaksinnya lalu mereka produksi besar2ran, lah terus isi vaksin halal",pimtar memang para penguasa bekonomi join bikin virus baru mereka bikin vaksinnya lalu mereka produksi besarran lah terus isi vaksin halal,1
462,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,siap di uji coba sama rakyatnya kali...hehehee...,siap di uji coba sama rakyatnya kali hehehee,1
463,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Janji lagi?,janji lagi,1
465,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,INDONESIA DALAM REKAYASA KEHIDUPAN,indonesia dalam rekayasa kehidupan,1
466,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Ayok pada nikah mumpung lagi pandemi, gak perlu bayar Resepsi loh. kalo keburu bulan januari 2021 udah ada vaksinnya",ayok pada nikah mumpung lagi pandemi gak perlu bayar resepsi loh kalo keburu bulan januari sudah ada vaksinnya,1
467,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Vaksin harganya 2jta warga yg ga di vaksin ga boleh beraktifitas diluar wkwkwkwkk. Vaksinnya cuma bertahan 6 bulan terus harus di vaksin lagi sampe hilang covid di negara ini wkwkwkk,vaksin harganya jta warga yang ga di vaksin ga boleh beraktifitas diluar wkwkwkwkk vaksinnya cuma bertahan bulan terus harus di vaksin lagi sampai hilang covid di negara ini wkwkwkk,1
468,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Yg yakin sm corona silahkan di vaksin,yang yakin sama corona silahkan di vaksin,1
469,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Suka baju bapak, 
Ada yg tau jenis bajunya?",suka baju bapak ada yang tau jenis bajunya,1
470,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"komentar nya pada negatif, bisa ga sih berdoa aja yang terbaik gitu ??",komentar nya pada negatif bisa ga sih berdoa aja yang terbaik gitu,1
471,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Alhamdulillah masuk sekolah masih lama,alhamdulillah masuk sekolah masih lama,1
472,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Lebih cepat lebih bagus....kenapa harus Januari 2021?????,lebih cepat lebih bagus kenapa harus januari,1
473,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,smadav kan bisa matiin virus,smadav kan bisa matiin virus,1
474,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Meninggalkan semua baru ada vaksin,meninggalkan semua baru ada vaksin,1
475,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Capek belajar online saya,capek belajar online saya,1
476,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Apakah uji coba ini berdampak kepada orang di suntik mengalami demam dengan jangka waktu beberapa hari...sebagaimana Vaksin lainnya di gunakan ketubuh manusia...??,apakah uji coba ini berdampak kepada orang di suntik mengalami demam dengan jangka waktu beberapa hari sebagaimana vaksin lainnya di gunakan ketubuh manusia,1
477,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Tanda tanya ?,tanda tanya,1
478,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Obyekan baru yess,obyekan baru yess,1
479,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,HANYA BU SITI FADILAH KEMENKES YANG BERJASA BUAT INDONESIA DIA BERANI MELAWAN MUSUHNYA DIA MENANG EH MALAH DIPENJARA INILAH NEGERIKU MANUSIA NYA SUKA NGELAWAK DAN TAKUT TUNDUK BANGET SEPERTI KAMBING,hanya bu siti fadilah kemenkes yang berjasa buat indonesia dia berani melawan musuhnya dia menang eh malah dipenjara inilah negeriku manusia nya suka ngelawak dan takut tunduk banget seperti kambing,1
480,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Gera kabur corona,hese neangan pagawean duh:(",gera kabur corona hese neangan pagawean duh,1
481,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Jadi kaya film kings man🙂,jadi kaya film kings man,1
482,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Joko bilang ""Agustus 2020 produksi 100 juta Vaksin Covid 19"".. (???)
Kok pernyataannya ANEH ya..😅 😂😂😂
NGIBUL LAGI kayaknya nih..
Tu orang masih ada AKAL nya/apa kaga.??

VAKSIN nya aja bulan ini baru MAU DICOBA di Bandung.
Itu pun blom jelas hasilnya BERHASIL apa kaga.
😂😂😂",joko bilang agustus produksi juta vaksin covid kok pernyataannya aneh ya ngibul lagi kayaknya nih tu orang masih ada akal nya apa kaga vaksin nya aja bulan ini baru mau dicoba di bandung itu pun blom jelas hasilnya berhasil apa kaga,1
483,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Artinya sinovac itu juga di pakai seluruh dunia donk, kok rasanya indonesia aja yg ribut sinovac artinya negara lain kalau mmg sinovac berhasil bs dipakai atau kita ini gerbong terlambat artinya negara lain sdh pakai kita ngikut aja",artinya sinovac itu juga di pakai seluruh dunia donk kok rasanya indonesia aja yang ribut sinovac artinya negara lain kalau mmg sinovac berhasil bisa dipakai atau kita ini gerbong terlambat artinya negara lain sudah pakai kita ngikut aja,1
484,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Geyo,geyo,1
485,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Anjay januari,anjay januari,1
486,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Maaf tlg dicek apa mungkin sayur pare dpt membunuh virus ,mhn diuji coba ..",maaf tolong dicek apa mungkin sayur pare dapat membunuh virus mhn diuji coba,1
488,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Kemenkesnya kemana?,kemenkesnya kemana,1
489,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Ada vaksin kemiskinan gak pak..yang bertambah di saat pandemi..batasi impor pak yang membunuh usaha mikro ukm..lihat masarakat menjerit batin pak..,ada vaksin kemiskinan gak pak yang bertambah di saat pandemi batasi impor pak yang membunuh usaha mikro ukm lihat masarakat menjerit batin pak,1
490,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,bu ningsih udah jual tuh obat herbalnya,bu ningsih sudah jual tuh obat herbalnya,1
491,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Mudah mudahan gak php ya pak, nanti kayak obat covid dari unair yang gaada kelanjutannya",mudah mudahan gak php ya pak nanti seperti obat covid dari unair yang gaada kelanjutannya,1
492,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Pakdeeeeee🤣🤣🤣🤣🤣,pakdeeeeee,1
493,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Mudah2an Tidak Seperti Mobil Esemka  ...  xixixi,mudahan tidak seperti mobil esemka xixixi,1
494,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Udah hilang covit baru keluar presiden
Slma ini d mna🤣🤣🤣",sudah hilang covit baru keluar presiden slma ini mana,1
495,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Reziem dl divaksin mau ga?,reziem dl divaksin mau ga,1
496,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Aparat yg pakai kendaraan bodong dan penunggak pajak kendaraan jgn lupa ditindak.,aparat yang pakai kendaraan bodong dan penunggak pajak kendaraan jangan lupa ditindak,1
497,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Pak jokowi tolong tegas kan pns di riau,gara2 gubenur riau bnyk yg kna covid",pak jokowi tolong tegas kan pns di riau gara gubenur riau banyak yang kena covid,1
499,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Bayar apa gak.klo bayar sama aja yg dh gak pny kerjaan gak pny penghasilan gmn gak bs pk vaksin sama aja.klo grts lahi masa pandemi begini gpp yg pntg slamatkan umat manusia jgn mentingang kan keuntungan.pikirkan negara dn rakyat supaya makmur jgn di duit kan ya,bayar apa gak kalau bayar sama aja yang dh gak punya kerjaan gak punya penghasilan bagaimana gak bisa pk vaksin sama aja kalau gratis lahi masa pandemi begini gpp yang penting slamatkan umat manusia jangan mentingang kan keuntungan pikirkan negara dn rakyat supaya makmur jangan di duit kan ya,1
500,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,no komen ah.... takut kenapa kenapa,no komen ah takut kenapa kenapa,1
501,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"waduh... terus kalau ada yang tidak mau di vaksin gimana? apa akan di hukum? contoh WNI yg mau di vaksin 90% yg 10% tidak mau di vaksin, berarti yg 10% itu aman kan!.. tidak bakalan di usir dari NKRI? kalo udah ketemu vaksinnya berarti obatnya sudah ketemu, rumus/hodam virus corona (Covid-19) sudah ketaun, kenapa tidak di hapus virusnya aja? atau obati aja yg terjangkit saja. HP / PC yang tidak ada virusnya terus pake antivirus malah jadi banyak masalahnya, apa lagi pake antivirus geratis malah ketularan lemot nya... mohon renungkan NKRI.",waduh terus kalau ada yang tidak mau di vaksin gimana apa akan di hukum contoh wni yang mau di vaksin yang tidak mau di vaksin berarti yang itu aman kan tidak bakalan di usir dari nkri kalo sudah ketemu vaksinnya berarti obatnya sudah ketemu rumus hodam virus corona covid sudah ketaun kenapa tidak di hapus virusnya aja atau obati aja yang terjangkit saja hp pc yang tidak ada virusnya terus pake antivirus malah jadi banyak masalahnya apa lagi pake antivirus geratis malah ketularan lemot nya mohon renungkan nkri,1
502,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Kumaha sia weh jok lah,kumaha sia weh jok lah,1
503,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Masih lama bangett
Tapi semoga corona hancurr lebur",masih lama bangett tapi semoga corona hancurr lebur,1
504,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Ko suntik sih,ko suntik sih,1
505,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Nek coyo,nek coyo,1
506,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Vaksinnya itu di berikan pd yg sakit apa gmn,vaksinnya itu di berikan pada yang sakit apa bagaimana,1
507,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Pak deh wi kan byak orang pintar ( dukun nya )
Masak g bs cari solusi tengtang corona.
Suruh orang pintar / dukun2 pak deh wi tuk cari petunjuk kepada cucu kanjeng nabi ( syeh abdulqhodir jailani ) tentang corona...!!!
Klau mampu...??? Pst anda tau jawabanya...!!!",pak deh wi kan byak orang pintar dukun nya masak bisa cari solusi tengtang corona suruh orang pintar dukun pak deh wi tuk cari petunjuk kepada cucu kanjeng nabi syeh abdulqhodir jailani tentang corona klau mampu pst anda tau jawabanya,1
508,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Vaksinnya gratis apa bayar?
Kalau bayar, bisa bayar pake daon pohon gag?",vaksinnya gratis apa bayar kalau bayar bisa bayar pake daon pohon gag,1
509,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"garis bawahi, JIKA UJI KLINISNYA BERHASIL.",garis bawahi jika uji klinisnya berhasil,1
511,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Auwwooooooooooooooooooooooooooooooo heheuyyyyyy deuuuhhhhhhhhh,auwwooooooooooooooooooooooooooooooo heheuyyyyyy deuuuhhhhhhhhh,1
512,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Ini vaksin nya gratis ap gmn iya
Semoga vaksin nya gratis. Soal nya warga2 Indonesia untuk saat ini ekonomi nya sedang goyang. Begitu jg dengan sy",ini vaksin nya gratis ap bagaimana iya semoga vaksin nya gratis soal nya warga indonesia untuk saat ini ekonomi nya sedang goyang begitu jg dengan saya,1
513,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"saya jadi ingat mobil Esemka , yang katanya segera muncul di oktober 2019, kalo saya gak salah.. semoga saya salah..",saya jadi ingat mobil esemka yang katanya segera muncul di oktober kalo saya gak salah semoga saya salah,1
514,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Barang dagang baru,barang dagang baru,1
515,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,At least kita ga pake Vaksinnya Bill Gates :),at least kita ga pake vaksinnya bill gates,1
516,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Efek Samping nya apaan nihh??,efek samping nya apaan nihh,1
517,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Hmm bikin vaksin cepet ternyata, saya kira butuh penelitian bertahun tahun",hmm bikin vaksin cepet ternyata saya kira butuh penelitian bertahun tahun,1
518,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,COVID 19 DU YU REDI TU LUS ?,covid du yu redi tu lus,1
519,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Batu akiml,batu akiml,1
520,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Tinggal hitung brp penghasilan nya nanti 😂,tinggal hitung berapa penghasilan nya nanti,1
521,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Kalah cepet sama rusia,kalah cepet sama rusia,1
522,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Di inikan dulu pasti ke yang terjangkit,di inikan dulu pasti ke yang terjangkit,1
523,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Kembalikan pembelajaran mahasiswa seperti semula , jangan ada daring",kembalikan pembelajaran mahasiswa seperti semula jangan ada daring,1
524,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Kl jd reseller vaksinnya bs ga? Lumayan utk bisnis,kl jd reseller vaksinnya bisa ga lumayan untuk bisnis,1
525,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Salam anak negri,salam anak negri,1
526,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"ini rakyat napa dah? saya yakin bnget giliran pejabat di tes duluan ntar dibilang ""pilih kasih"" ""jahat ama rakyat"", giliran rakyat di tes duluan di bilang ""ini vaksin flu biasa"" ""ada racunnya, buktinya pejabat ga di vaksin duluan"". saya sudah bisa melihat masa depan.....",ini rakyat napa dah saya yakin bnget giliran pejabat di tes duluan ntar dibilang pilih kasih jahat ama rakyat giliran rakyat di tes duluan di bilang ini vaksin flu biasa ada racunnya buktinya pejabat ga di vaksin duluan saya sudah bisa melihat masa depan,1
527,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,BillGATES KETAWA MELIHAT INI,billgates ketawa melihat ini,1
528,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,giliran ada yg bagus2 muncul dia sekalian aja suruh anaknya ke publik yg ngomong sola vaksin anak lo kan yg calon walkot solo.,giliran ada yang bagus muncul dia sekalian aja suruh anaknya ke publik yang ngomong sola vaksin anak lo kan yang calon walkot solo,1
529,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,vaksin dari rusia sudah ada 🤩,vaksin dari rusia sudah ada,1
530,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Nanti bayar ga njing vaksinnya,nanti bayar ga njing vaksinnya,1
531,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Hanya Butuh 1 Tukang Meubel Untuk Meluluh Lantakkan Indonesia
Ternyata Bukan TKA Dari China Aja Yang Ilegal, Boneka Dari Solo Juga Ilegal",hanya butuh tukang meubel untuk meluluh lantakkan indonesia ternyata bukan tka dari china aja yang ilegal boneka dari solo juga ilegal,1
532,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,prank kaga jay..ah pinokio,prank kaga jay ah pinokio,1
533,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"ridwan kamil doank yg gentleman sejati, lainny pengecut",ridwan kamil doank yang gentleman sejati lainny pengecut,1
534,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,tolong cebong2 tunjukan loyalitasny kepada rejim dengan cara sukarela jadi kelinci percobaan,tolong cebong tunjukan loyalitasny kepada rejim dengan cara sukarela jadi kelinci percobaan,1
535,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"JOKOWI LEGOWO-LAH.
Kalau karena kurang eketif dalam memperbaiki Ekonomi kemudian terjadi RESESI EKONOMI dan kurang efektif dalam menangani wabah selama covid, apabila Jokowi mau dan bersedia legowo mengundurkan diri dari jabatan Presiden Indonesia, maka Kiyai Haji Ma'ruf Amin yang akan menggantikannya jadi presiden.
Hal ini sesuai Konstitusi",jokowi legowo lah kalau karena kurang eketif dalam memperbaiki ekonomi kemudian terjadi resesi ekonomi dan kurang efektif dalam menangani wabah selama covid apabila jokowi mau dan bersedia legowo mengundurkan diri dari jabatan presiden indonesia maka kiyai haji ma ruf amin yang akan menggantikannya jadi presiden hal ini sesuai konstitusi,1
536,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,vaksin jajalen nk anggota dpr ndisek,vaksin jajalen nk anggota dpr ndisek,1
537,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Dalam piling kapan pademi kopit 19 berakhir pak jokowi,dalam piling kapan pademi kopit berakhir pak jokowi,1
538,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,ngutang lagi gak pak ?,ngutang lagi gak pak,1
539,PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"eeheeemm, napas bentar ane",eeheeemm napas bentar ane,1
